customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8443-SIZH,Male,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.24,7358.16,No
8444-LFJU,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,90.61,810.73,Yes
8445-ZLHH,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.69,1101.03,Yes
8446-KFXB,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,77.71,1276.08,No
8447-YJLM,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,85.23,748.52,No
8448-LXRA,Female,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.03,497.36,No
8449-ZLTM,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.81,553.29,No
8450-AAND,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.96,3302.09,No
8451-EALY,Male,1,No,No,27,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,75.49,1988.50,Yes
8452-CNWX,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.96,2150.38,Yes
8453-ANFL,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),80.68,1067.98,No
8454-BIZO,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,83.09,5869.80,No
8455-VSZF,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,49.15,1160.89,No
8456-MZGD,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.97,3006.55,Yes
8457-HXPX,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.71,244.08,No
8458-AYWW,Male,1,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,66.35,1086.02,Yes
8459-OTRS,Female,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.56,1435.54,Yes
8460-UWMV,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),90.69,6390.09,No
8461-SEOQ,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,66.42,870.10,No
8462-FDSI,Male,0,Yes,No,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),61.48,2238.52,No
8463-PORU,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,81.43,3255.77,No
8464-UZCO,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),80.05,480.93,Yes
8465-WCXZ,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,63.65,1629.17,No
8466-CFHB,Female,1,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.14,141.92,No
8467-VYUB,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),81.24,1050.53,Yes
8468-TAGL,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.57,4777.48,No
8469-SOWF,Male,1,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,738.77,No
8470-EIZZ,Female,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,78.85,2853.60,No
8471-YHZR,Female,0,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),99.28,1562.20,No
8472-JPGD,Male,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.53,2688.08,Yes
8473-KHUK,Male,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,89.44,5813.24,Yes
8474-GQRX,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),50.21,3149.06,No
8475-ZPOL,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.45,237.63,No
8476-AUGA,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),83.79,4122.10,No
8477-ZUSP,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.92,1466.71,No
8478-BVRV,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.12,1498.63,No
8479-PAJX,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.15,2052.05,No
8480-QVYS,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.23,1244.16,No
8481-LITC,Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.17,3601.71,No
8482-CJNG,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),95.7,4602.31,Yes
8483-TOMM,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.85,7048.30,No
8484-NPKE,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.89,249.37,No
8485-OLLG,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.27,1778.58,No
8486-LJFH,Male,0,Yes,Yes,35,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),89.8,3195.93,No
8487-QJGK,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.43,901.53,Yes
8488-BUQK,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.52,705.03,No
8489-KEHZ,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.07,543.11,No
8490-KSHM,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.85,870.55,Yes
8491-AXYE,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,81.31,2879.58,Yes
8492-PLDW,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.85,1800.38,Yes
8493-JROB,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.27,967.24,Yes
8494-AOPA,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),79.02,3637.23,No
8495-NAOZ,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.47,3415.66,No
8496-BXGN,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),62.66,1776.75,No
8497-VNVV,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,53.45,105.93,No
8498-KGYY,Male,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,108.61,4432.86,No
8499-NVHU,Female,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,1262.43,No
8500-UTGD,Female,1,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.88,800.08,No
8501-AIGH,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.74,667.19,No
8502-KBOF,Male,0,No,Yes,65,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,65.07,4330.12,No
8503-LTVS,Male,0,Yes,No,31,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,62.5,1886.47,No
8504-RSNK,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,99.22,2695.71,No
8505-QJAV,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.45,496.01,No
8506-MKBP,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.93,1514.89,No
8507-ITTB,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.69,752.32,Yes
8508-MZAB,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.29,4201.69,Yes
8509-TUHL,Female,1,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,91.05,2373.00,No
8510-CEKU,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.86,534.01,No
8511-TKZC,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.29,1555.37,Yes
8512-AGIM,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.59,5211.23,No
8513-TEWT,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),94.22,3140.06,No
8514-BPAW,Male,1,Yes,No,67,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.7,4415.31,No
8515-EGXN,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.64,1689.74,No
8516-MBCG,Male,1,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),82.69,4433.75,No
8517-QMWE,Male,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.24,650.88,No
8518-XSIH,Male,0,No,Yes,69,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,58.29,3964.29,No
8519-PGEY,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.32,791.59,No
8520-KCBL,Female,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),74.25,2360.48,No
8521-KGQY,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.19,2404.94,No
8522-QXZV,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.61,1765.21,No
8523-NSFA,Male,1,Yes,No,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.72,1101.14,No
8524-NIUK,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,96.82,6057.83,No
8525-CKWB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,1980.96,No
8526-KKAI,Male,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.85,1531.69,No
8527-BCOW,Male,1,Yes,No,21,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),66.64,1370.82,No
8528-ATOJ,Male,0,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.34,1326.79,No
8529-QXXJ,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.74,1697.25,No
8530-OCZT,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.48,5367.62,Yes
8531-OAVR,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,89.34,6404.01,No
8532-VTCG,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,101.42,3657.46,No
8533-WJUK,Male,0,No,No,61,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,55.63,3413.10,No
8534-BGEP,Female,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.98,4084.28,No
8535-MZTW,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.78,192.53,Yes
8536-REST,Male,0,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),65.59,2084.49,No
8537-JBLO,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.75,218.45,No
8538-NWIK,Female,0,No,No,48,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.24,4373.68,Yes
8539-HJHS,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),86.51,972.39,Yes
8540-MKDY,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,93.03,2201.84,No
8541-IPXK,Male,0,No,Yes,63,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.32,4187.40,Yes
8542-XMDE,Male,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,94.49,5198.86,No
8543-DAZD,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.11,1750.91,No
8544-PSSZ,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.03,3373.04,Yes
8545-IPPO,Female,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,76.25,3188.97,No
8546-XYWH,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.03,2333.01,Yes
8547-OWRZ,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),88.35,4675.08,No
8548-EBFV,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.99,316.75,No
8549-UXHE,Male,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.02,3173.60,Yes
8550-TCWR,Male,0,Yes,Yes,19,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.77,1066.19,Yes
8551-SUKZ,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,69.44,3427.48,No
8552-BBLV,Female,1,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.47,3103.97,Yes
8553-DIQJ,Female,0,Yes,No,59,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,72.4,4145.52,No
8554-ZLYX,Male,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.25,781.27,No
8555-GLYI,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),90.86,1506.45,No
8556-JKOM,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.41,190.36,Yes
8557-SKLX,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.66,1681.31,No
8558-RZBF,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),87.87,2051.00,No
8559-ICAJ,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.71,1669.26,Yes
8560-APVG,Male,0,No,No,27,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.32,1753.21,Yes
8561-XXJT,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.51,2666.67,Yes
8562-ZCWP,Male,1,No,No,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.44,1312.49,Yes
8563-YTVW,Female,0,Yes,No,57,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.89,3693.77,No
8564-BYNF,Female,0,No,Yes,21,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,62.13,1274.89,No
8565-EVTK,Male,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.05,432.76,No
8566-GNMB,Female,1,Yes,No,51,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),78.13,4075.81,No
8567-OLWE,Female,0,Yes,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.8,813.67,Yes
8568-BKWX,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,92.41,4846.22,Yes
8569-QNSE,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,67.54,528.69,No
8570-CHSR,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.51,6834.84,No
8571-DTHO,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.79,331.23,No
8572-QXUH,Female,1,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),80.37,719.45,Yes
8573-QHBS,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.26,595.35,No
8574-HRMO,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.29,2578.57,Yes
8575-GLZE,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.64,687.41,No
8576-YZVQ,Female,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,88.84,531.18,Yes
8577-YQHV,Female,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),92.31,4101.17,Yes
8578-FGPF,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),76.92,3489.69,No
8579-UAIU,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),107.27,5865.37,No
8580-MQJZ,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,80.49,162.33,Yes
8581-HEIT,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,70.6,487.02,No
8582-MAJB,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.73,1398.95,No
8583-ULDV,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,83.54,2657.46,Yes
8584-QTDO,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.65,3501.45,No
8585-LUSX,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.79,381.07,No
8586-MFQO,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.47,785.31,No
8587-YQTX,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,95.8,3577.33,No
8588-PCOC,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.33,3670.81,No
8589-XRGV,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.72,958.87,No
8590-XJUO,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.68,4088.06,No
8591-TOCL,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,101.53,5520.14,No
8592-UEQZ,Male,0,No,No,61,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.97,4073.80,No
8593-SUSH,Male,1,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.74,2056.48,No
8594-EQUH,Female,0,No,No,29,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),71.83,2137.60,No
8595-JYGQ,Male,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.44,1428.25,No
8596-ESXL,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.59,1787.28,Yes
8597-VAHK,Female,0,Yes,No,26,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.9,1657.99,No
8598-VOOY,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,68.42,2624.56,Yes
8599-UFST,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,81.54,3519.95,Yes
8600-RBRP,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,67.81,411.30,No
8601-SOMS,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.09,2034.57,No
